Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T057_001,SE_T157_001
"29510108100","14000US29510108100","Census Tract 1081, St. Louis city, Missouri","Census Tract 1081, St. Louis city, Missouri","mo","140","00","ACSSF","0005657",,,,,"29","510",,,,"108100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30990,0.5048
"29510108200","14000US29510108200","Census Tract 1082, St. Louis city, Missouri","Census Tract 1082, St. Louis city, Missouri","mo","140","00","ACSSF","0005658",,,,,"29","510",,,,"108200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26422,0.4572
"29510108300","14000US29510108300","Census Tract 1083, St. Louis city, Missouri","Census Tract 1083, St. Louis city, Missouri","mo","140","00","ACSSF","0005659",,,,,"29","510",,,,"108300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33750,0.5032
"29510109600","14000US29510109600","Census Tract 1096, St. Louis city, Missouri","Census Tract 1096, St. Louis city, Missouri","mo","140","00","ACSSF","0005660",,,,,"29","510",,,,"109600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31019,0.4618
"29510109700","14000US29510109700","Census Tract 1097, St. Louis city, Missouri","Census Tract 1097, St. Louis city, Missouri","mo","140","00","ACSSF","0005661",,,,,"29","510",,,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18482,0.4429
"29510110100","14000US29510110100","Census Tract 1101, St. Louis city, Missouri","Census Tract 1101, St. Louis city, Missouri","mo","140","00","ACSSF","0005662",,,,,"29","510",,,,"110100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25241,0.4499
"29510110200","14000US29510110200","Census Tract 1102, St. Louis city, Missouri","Census Tract 1102, St. Louis city, Missouri","mo","140","00","ACSSF","0005663",,,,,"29","510",,,,"110200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20202,0.4978
"29510110300","14000US29510110300","Census Tract 1103, St. Louis city, Missouri","Census Tract 1103, St. Louis city, Missouri","mo","140","00","ACSSF","0005664",,,,,"29","510",,,,"110300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19728,0.4631
"29510110400","14000US29510110400","Census Tract 1104, St. Louis city, Missouri","Census Tract 1104, St. Louis city, Missouri","mo","140","00","ACSSF","0005665",,,,,"29","510",,,,"110400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19695,0.4823
"29510110500","14000US29510110500","Census Tract 1105, St. Louis city, Missouri","Census Tract 1105, St. Louis city, Missouri","mo","140","00","ACSSF","0005666",,,,,"29","510",,,,"110500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17841,0.4304
"29510111100","14000US29510111100","Census Tract 1111, St. Louis city, Missouri","Census Tract 1111, St. Louis city, Missouri","mo","140","00","ACSSF","0005667",,,,,"29","510",,,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30417,0.551
"29510111200","14000US29510111200","Census Tract 1112, St. Louis city, Missouri","Census Tract 1112, St. Louis city, Missouri","mo","140","00","ACSSF","0005668",,,,,"29","510",,,,"111200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21316,0.4393
"29510111300","14000US29510111300","Census Tract 1113, St. Louis city, Missouri","Census Tract 1113, St. Louis city, Missouri","mo","140","00","ACSSF","0005669",,,,,"29","510",,,,"111300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21906,0.4691
"29510111400","14000US29510111400","Census Tract 1114, St. Louis city, Missouri","Census Tract 1114, St. Louis city, Missouri","mo","140","00","ACSSF","0005670",,,,,"29","510",,,,"111400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28458,0.4346
"29510111500","14000US29510111500","Census Tract 1115, St. Louis city, Missouri","Census Tract 1115, St. Louis city, Missouri","mo","140","00","ACSSF","0005671",,,,,"29","510",,,,"111500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32786,0.4357
"29510112100","14000US29510112100","Census Tract 1121, St. Louis city, Missouri","Census Tract 1121, St. Louis city, Missouri","mo","140","00","ACSSF","0005672",,,,,"29","510",,,,"112100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55313,0.5773
"29510112200","14000US29510112200","Census Tract 1122, St. Louis city, Missouri","Census Tract 1122, St. Louis city, Missouri","mo","140","00","ACSSF","0005673",,,,,"29","510",,,,"112200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21053,0.5657
"29510112300","14000US29510112300","Census Tract 1123, St. Louis city, Missouri","Census Tract 1123, St. Louis city, Missouri","mo","140","00","ACSSF","0005674",,,,,"29","510",,,,"112300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17484,0.5231
"29510112400","14000US29510112400","Census Tract 1124, St. Louis city, Missouri","Census Tract 1124, St. Louis city, Missouri","mo","140","00","ACSSF","0005675",,,,,"29","510",,,,"112400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54167,0.5987
"29510113500","14000US29510113500","Census Tract 1135, St. Louis city, Missouri","Census Tract 1135, St. Louis city, Missouri","mo","140","00","ACSSF","0005676",,,,,"29","510",,,,"113500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43333,0.4486
"29510114101","14000US29510114101","Census Tract 1141.01, St. Louis city, Missouri","Census Tract 1141.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005677",,,,,"29","510",,,,"114101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41597,0.4535
"29510114102","14000US29510114102","Census Tract 1141.02, St. Louis city, Missouri","Census Tract 1141.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005678",,,,,"29","510",,,,"114102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56993,0.4107
"29510114200","14000US29510114200","Census Tract 1142, St. Louis city, Missouri","Census Tract 1142, St. Louis city, Missouri","mo","140","00","ACSSF","0005679",,,,,"29","510",,,,"114200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50238,0.3938
"29510114300","14000US29510114300","Census Tract 1143, St. Louis city, Missouri","Census Tract 1143, St. Louis city, Missouri","mo","140","00","ACSSF","0005680",,,,,"29","510",,,,"114300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63964,0.4191
"29510115100","14000US29510115100","Census Tract 1151, St. Louis city, Missouri","Census Tract 1151, St. Louis city, Missouri","mo","140","00","ACSSF","0005681",,,,,"29","510",,,,"115100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29215,0.4972
"29510115200","14000US29510115200","Census Tract 1152, St. Louis city, Missouri","Census Tract 1152, St. Louis city, Missouri","mo","140","00","ACSSF","0005682",,,,,"29","510",,,,"115200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28322,0.4361
"29510115300","14000US29510115300","Census Tract 1153, St. Louis city, Missouri","Census Tract 1153, St. Louis city, Missouri","mo","140","00","ACSSF","0005683",,,,,"29","510",,,,"115300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40041,0.4007
"29510115400","14000US29510115400","Census Tract 1154, St. Louis city, Missouri","Census Tract 1154, St. Louis city, Missouri","mo","140","00","ACSSF","0005684",,,,,"29","510",,,,"115400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33942,0.4213
"29510115500","14000US29510115500","Census Tract 1155, St. Louis city, Missouri","Census Tract 1155, St. Louis city, Missouri","mo","140","00","ACSSF","0005685",,,,,"29","510",,,,"115500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22319,0.546
"29510115600","14000US29510115600","Census Tract 1156, St. Louis city, Missouri","Census Tract 1156, St. Louis city, Missouri","mo","140","00","ACSSF","0005686",,,,,"29","510",,,,"115600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020,0.5306
"29510115700","14000US29510115700","Census Tract 1157, St. Louis city, Missouri","Census Tract 1157, St. Louis city, Missouri","mo","140","00","ACSSF","0005687",,,,,"29","510",,,,"115700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25988,0.4431
"29510116100","14000US29510116100","Census Tract 1161, St. Louis city, Missouri","Census Tract 1161, St. Louis city, Missouri","mo","140","00","ACSSF","0005688",,,,,"29","510",,,,"116100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38125,0.5086
"29510116200","14000US29510116200","Census Tract 1162, St. Louis city, Missouri","Census Tract 1162, St. Louis city, Missouri","mo","140","00","ACSSF","0005689",,,,,"29","510",,,,"116200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52642,0.4416
"29510116301","14000US29510116301","Census Tract 1163.01, St. Louis city, Missouri","Census Tract 1163.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005690",,,,,"29","510",,,,"116301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60938,0.4174
"29510116302","14000US29510116302","Census Tract 1163.02, St. Louis city, Missouri","Census Tract 1163.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005691",,,,,"29","510",,,,"116302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25445,0.4667
"29510116400","14000US29510116400","Census Tract 1164, St. Louis city, Missouri","Census Tract 1164, St. Louis city, Missouri","mo","140","00","ACSSF","0005692",,,,,"29","510",,,,"116400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22472,0.4571
"29510116500","14000US29510116500","Census Tract 1165, St. Louis city, Missouri","Census Tract 1165, St. Louis city, Missouri","mo","140","00","ACSSF","0005693",,,,,"29","510",,,,"116500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39299,0.462
"29510117100","14000US29510117100","Census Tract 1171, St. Louis city, Missouri","Census Tract 1171, St. Louis city, Missouri","mo","140","00","ACSSF","0005694",,,,,"29","510",,,,"117100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40137,0.3484
"29510117200","14000US29510117200","Census Tract 1172, St. Louis city, Missouri","Census Tract 1172, St. Louis city, Missouri","mo","140","00","ACSSF","0005695",,,,,"29","510",,,,"117200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54441,0.4787
"29510117400","14000US29510117400","Census Tract 1174, St. Louis city, Missouri","Census Tract 1174, St. Louis city, Missouri","mo","140","00","ACSSF","0005696",,,,,"29","510",,,,"117400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48715,0.5139
"29510118100","14000US29510118100","Census Tract 1181, St. Louis city, Missouri","Census Tract 1181, St. Louis city, Missouri","mo","140","00","ACSSF","0005697",,,,,"29","510",,,,"118100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31994,0.526
"29510118400","14000US29510118400","Census Tract 1184, St. Louis city, Missouri","Census Tract 1184, St. Louis city, Missouri","mo","140","00","ACSSF","0005698",,,,,"29","510",,,,"118400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9963,0.4481
"29510118600","14000US29510118600","Census Tract 1186, St. Louis city, Missouri","Census Tract 1186, St. Louis city, Missouri","mo","140","00","ACSSF","0005699",,,,,"29","510",,,,"118600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39211,0.4988
"29510119101","14000US29510119101","Census Tract 1191.01, St. Louis city, Missouri","Census Tract 1191.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005700",,,,,"29","510",,,,"119101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37188,0.586
"29510119102","14000US29510119102","Census Tract 1191.02, St. Louis city, Missouri","Census Tract 1191.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005701",,,,,"29","510",,,,"119102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40959,0.5517
"29510119200","14000US29510119200","Census Tract 1192, St. Louis city, Missouri","Census Tract 1192, St. Louis city, Missouri","mo","140","00","ACSSF","0005702",,,,,"29","510",,,,"119200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39107,0.5769
"29510119300","14000US29510119300","Census Tract 1193, St. Louis city, Missouri","Census Tract 1193, St. Louis city, Missouri","mo","140","00","ACSSF","0005703",,,,,"29","510",,,,"119300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17979,0.6655
"29510120200","14000US29510120200","Census Tract 1202, St. Louis city, Missouri","Census Tract 1202, St. Louis city, Missouri","mo","140","00","ACSSF","0005704",,,,,"29","510",,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14435,0.5138
"29510121100","14000US29510121100","Census Tract 1211, St. Louis city, Missouri","Census Tract 1211, St. Louis city, Missouri","mo","140","00","ACSSF","0005705",,,,,"29","510",,,,"121100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16367,0.503
"29510121200","14000US29510121200","Census Tract 1212, St. Louis city, Missouri","Census Tract 1212, St. Louis city, Missouri","mo","140","00","ACSSF","0005706",,,,,"29","510",,,,"121200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13102,0.5475
"29510123100","14000US29510123100","Census Tract 1231, St. Louis city, Missouri","Census Tract 1231, St. Louis city, Missouri","mo","140","00","ACSSF","0005707",,,,,"29","510",,,,"123100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46883,0.4662
"29510123200","14000US29510123200","Census Tract 1232, St. Louis city, Missouri","Census Tract 1232, St. Louis city, Missouri","mo","140","00","ACSSF","0005708",,,,,"29","510",,,,"123200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55729,0.4836
"29510123300","14000US29510123300","Census Tract 1233, St. Louis city, Missouri","Census Tract 1233, St. Louis city, Missouri","mo","140","00","ACSSF","0005709",,,,,"29","510",,,,"123300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54766,0.4276
"29510124100","14000US29510124100","Census Tract 1241, St. Louis city, Missouri","Census Tract 1241, St. Louis city, Missouri","mo","140","00","ACSSF","0005710",,,,,"29","510",,,,"124100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23077,0.5036
"29510124200","14000US29510124200","Census Tract 1242, St. Louis city, Missouri","Census Tract 1242, St. Louis city, Missouri","mo","140","00","ACSSF","0005711",,,,,"29","510",,,,"124200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26838,0.489
"29510124300","14000US29510124300","Census Tract 1243, St. Louis city, Missouri","Census Tract 1243, St. Louis city, Missouri","mo","140","00","ACSSF","0005712",,,,,"29","510",,,,"124300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53464,0.5208
"29510124600","14000US29510124600","Census Tract 1246, St. Louis city, Missouri","Census Tract 1246, St. Louis city, Missouri","mo","140","00","ACSSF","0005713",,,,,"29","510",,,,"124600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15667,0.5303
"29510125500","14000US29510125500","Census Tract 1255, St. Louis city, Missouri","Census Tract 1255, St. Louis city, Missouri","mo","140","00","ACSSF","0005714",,,,,"29","510",,,,"125500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57050,0.5635
"29510125600","14000US29510125600","Census Tract 1256, St. Louis city, Missouri","Census Tract 1256, St. Louis city, Missouri","mo","140","00","ACSSF","0005715",,,,,"29","510",,,,"125600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54042,0.4621
"29510125700","14000US29510125700","Census Tract 1257, St. Louis city, Missouri","Census Tract 1257, St. Louis city, Missouri","mo","140","00","ACSSF","0005716",,,,,"29","510",,,,"125700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997,0.5477
"29510126600","14000US29510126600","Census Tract 1266, St. Louis city, Missouri","Census Tract 1266, St. Louis city, Missouri","mo","140","00","ACSSF","0005717",,,,,"29","510",,,,"126600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22521,0.5078
"29510126700","14000US29510126700","Census Tract 1267, St. Louis city, Missouri","Census Tract 1267, St. Louis city, Missouri","mo","140","00","ACSSF","0005718",,,,,"29","510",,,,"126700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18700,0.47
"29510126800","14000US29510126800","Census Tract 1268, St. Louis city, Missouri","Census Tract 1268, St. Louis city, Missouri","mo","140","00","ACSSF","0005719",,,,,"29","510",,,,"126800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50603,0.3807
"29510126900","14000US29510126900","Census Tract 1269, St. Louis city, Missouri","Census Tract 1269, St. Louis city, Missouri","mo","140","00","ACSSF","0005720",,,,,"29","510",,,,"126900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26580,0.4082
"29510127000","14000US29510127000","Census Tract 1270, St. Louis city, Missouri","Census Tract 1270, St. Louis city, Missouri","mo","140","00","ACSSF","0005721",,,,,"29","510",,,,"127000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500,0.4136
"29510127100","14000US29510127100","Census Tract 1271, St. Louis city, Missouri","Census Tract 1271, St. Louis city, Missouri","mo","140","00","ACSSF","0005722",,,,,"29","510",,,,"127100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20106,0.4441
"29510127200","14000US29510127200","Census Tract 1272, St. Louis city, Missouri","Census Tract 1272, St. Louis city, Missouri","mo","140","00","ACSSF","0005723",,,,,"29","510",,,,"127200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40502,0.4936
"29510127300","14000US29510127300","Census Tract 1273, St. Louis city, Missouri","Census Tract 1273, St. Louis city, Missouri","mo","140","00","ACSSF","0005724",,,,,"29","510",,,,"127300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31719,0.5574
"29510127400","14000US29510127400","Census Tract 1274, St. Louis city, Missouri","Census Tract 1274, St. Louis city, Missouri","mo","140","00","ACSSF","0005725",,,,,"29","510",,,,"127400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34893,0.5937
"29510127500","14000US29510127500","Census Tract 1275, St. Louis city, Missouri","Census Tract 1275, St. Louis city, Missouri","mo","140","00","ACSSF","0005726",,,,,"29","510",,,,"127500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27071,0.4483
"29510127600","14000US29510127600","Census Tract 1276, St. Louis city, Missouri","Census Tract 1276, St. Louis city, Missouri","mo","140","00","ACSSF","0005727",,,,,"29","510",,,,"127600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51195,0.4546
